1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989
24.755998962295585,24.755998962295585,24.755998962295585,24.755998962295585,24.755998962295585,24.755998962295585,24.755998962295585,24.755998962295585,24.755998962295585,24.755998962295585,23.13814433964652,24.755998962295585,24.2570073392919,24.755998962295585,24.755998962295585,23.55783884426678,22.495064050309963,24.755998962295585,24.755998962295585,24.755998962295585,24.755998962295585,24.755998962295585,23.89436807838625,24.755998962295585,24.755998962295585,24.755998962295585,24.755998962295585,24.755998962295585,24.755998962295585,24.755998962295585
24.34559808104838,24.34559808104838,24.34559808104838,24.34559808104838,24.34559808104838,24.34559808104838,24.34559808104838,24.34559808104838,24.34559808104838,24.34559808104838,21.109888835750173,24.34559808104838,24.34559808104838,24.34559808104838,24.34559808104838,21.949277844990835,24.34559808104838,24.34559808104838,24.34559808104838,24.34559808104838,24.34559808104838,24.34559808104838,22.622336313230267,24.34559808104838,24.34559808104838,24.34559808104838,24.34559808104838,24.34559808104838,24.34559808104838,24.34559808104838
24.265164020349147,24.265164020349147,24.265164020349147,24.265164020349147,24.265164020349147,24.265164020349147,24.265164020349147,24.265164020349147,24.265164020349147,24.265164020349147,24.265164020349147,24.265164020349147,0.0,24.265164020349147,24.265164020349147,24.265164020349147,0.0,24.265164020349147,24.265164020349147,24.265164020349147,24.265164020349147,24.265164020349147,24.265164020349147,24.265164020349147,24.265164020349147,24.265164020349147,24.265164020349147,24.265164020349147,24.265164020349147,24.265164020349147
24.154210251850618,24.154210251850618,24.154210251850618,24.154210251850618,24.154210251850618,24.154210251850618,24.154210251850618,24.154210251850618,24.154210251850618,24.154210251850618,12.829227893306712,24.154210251850618,24.154210251850618,24.154210251850618,24.154210251850618,0.0,24.154210251850618,24.154210251850618,24.154210251850618,21.675691783321295,24.154210251850618,24.154210251850618,18.122794064488616,21.77336262425827,21.440701542255113,21.993847294888266,24.154210251850618,24.154210251850618,24.154210251850618,24.154210251850618
24.142445689014913,24.142445689014913,24.142445689014913,24.142445689014913,24.142445689014913,24.142445689014913,24.142445689014913,24.142445689014913,24.142445689014913,24.142445689014913,24.142445689014913,24.142445689014913,24.142445689014913,24.142445689014913,24.142445689014913,24.142445689014913,24.142445689014913,24.142445689014913,24.142445689014913,21.66392722048559,24.142445689014913,24.142445689014913,24.142445689014913,0.0,0.0,0.0,24.142445689014913,24.142445689014913,24.142445689014913,24.142445689014913
24.24553874803653,24.24553874803653,24.24553874803653,24.24553874803653,24.24553874803653,24.24553874803653,24.24553874803653,24.24553874803653,24.24553874803653,24.24553874803653,24.24553874803653,24.24553874803653,24.24553874803653,24.24553874803653,24.24553874803653,24.24553874803653,24.24553874803653,24.24553874803653,24.24553874803653,21.767020279507207,24.24553874803653,24.24553874803653,24.24553874803653,24.24553874803653,11.297599490671377,24.24553874803653,24.24553874803653,24.24553874803653,24.24553874803653,24.24553874803653
24.357579269902782,24.357579269902782,24.357579269902782,24.357579269902782,24.357579269902782,24.357579269902782,24.357579269902782,24.357579269902782,24.357579269902782,24.357579269902782,24.357579269902782,24.357579269902782,0.0,24.357579269902782,24.357579269902782,24.357579269902782,0.0,24.357579269902782,24.357579269902782,16.922023864316728,24.357579269902782,24.357579269902782,24.357579269902782,24.357579269902782,24.357579269902782,24.357579269902782,24.357579269902782,24.357579269902782,24.357579269902782,24.357579269902782
24.58880054198544,24.58880054198544,24.58880054198544,24.58880054198544,24.58880054198544,24.58880054198544,24.58880054198544,24.58880054198544,24.58880054198544,24.58880054198544,24.58880054198544,24.58880054198544,24.58880054198544,24.58880054198544,24.58880054198544,24.58880054198544,24.58880054198544,24.58880054198544,24.58880054198544,24.58880054198544,24.58880054198544,24.58880054198544,24.58880054198544,24.58880054198544,24.58880054198544,24.58880054198544,24.58880054198544,24.58880054198544,24.58880054198544,24.58880054198544
25.525965424138345,25.525965424138345,25.525965424138345,25.525965424138345,25.525965424138345,25.525965424138345,25.525965424138345,25.525965424138345,25.525965424138345,25.525965424138345,25.525965424138345,25.525965424138345,25.525965424138345,25.525965424138345,25.525965424138345,25.525965424138345,25.525965424138345,25.525965424138345,25.525965424138345,25.525965424138345,25.525965424138345,25.525965424138345,25.525965424138345,25.525965424138345,25.525965424138345,25.525965424138345,25.525965424138345,25.525965424138345,25.525965424138345,25.525965424138345
25.941964894701556,25.941964894701556,25.941964894701556,25.941964894701556,25.941964894701556,25.941964894701556,25.941964894701556,25.941964894701556,25.941964894701556,25.941964894701556,25.941964894701556,25.941964894701556,25.941964894701556,25.941964894701556,25.941964894701556,25.941964894701556,25.941964894701556,25.941964894701556,25.941964894701556,3.635298677945297,25.941964894701556,25.941964894701556,25.941964894701556,9.61000091462871,0.0,13.35824031537838,25.941964894701556,25.941964894701556,25.941964894701556,25.941964894701556
